IdAlumno,Genero,FechaNacimiento,Distrito,Provincia,Departamento,FamiliarResponsable,AnioNacimiento
100088589,F,2003-08-17,BARRANCO,LIMA ,LIMA,Apoderado,2003
100088590,M,2002-10-22,CHACLACAYO,LIMA ,LIMA,,2002
100088591,F,2004-03-27,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2004
100088593,M,2002-03-08,LURIGANCHO,LIMA ,LIMA,,2002
100088595,F,2003-12-16,CHORRILLOS,LIMA ,LIMA,Madre,2003
100088596,F,2003-08-25,SAN BORJA,LIMA ,LIMA,Madre,2003
100088597,M,2004-05-30,CHORRILLOS,LIMA ,LIMA,Padre,2004
100088600,F,2002-11-01,ATE,LIMA ,LIMA,,2002
100088602,F,2004-01-08,LA VICTORIA,LIMA ,LIMA,Madre,2004
100088603,F,2004-02-01,HUARAL,HUARAL ,LIMA,Madre,2004
100088606,M,2003-10-03,ABANCAY,ABANCAY,APURÍMAC,Madre,2003
100088608,M,2003-04-01,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2003
100088609,F,2003-09-09,CUSCO,CUSCO,CUSCO,Padre,2003
100088610,M,2000-02-10,SURQUILLO,LIMA ,LIMA,,2000
100088611,F,1997-07-16,SANTA ANITA,LIMA ,LIMA,,1997
100088613,M,2004-10-23,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2004
100088616,M,1993-09-18,LA PUNTA,PROV. CONST. DEL CALLAO,CALLAO,,1993
100088623,M,2003-12-26,LIMA,LIMA ,LIMA,Madre,2003
100088625,F,2003-12-18,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2003
100088626,F,2004-04-22,SANTA ROSA,LIMA ,LIMA,Apoderado,2004
100088627,M,2003-12-04,SACHACA,AREQUIPA,AREQUIPA,Padre,2003
100088629,F,2003-11-20,PUENTE PIEDRA,LIMA ,LIMA,Padre,2003
100088630,F,2003-12-18,HUANCAYO,HUANCAYO ,JUNÍN,Padre,2003
100088631,M,2004-06-05,PACHACAMAC,LIMA ,LIMA,Madre,2004
100088632,F,2001-08-15,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2001
100088633,M,2003-02-26,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,2003
100088636,F,2003-04-12,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2003
100088637,M,2002-10-09,LURIGANCHO,LIMA ,LIMA,,2002
100088638,M,2001-11-15,LURIGANCHO,LIMA ,LIMA,Madre,2001
100088639,M,2004-05-14,COSME,CHURCAMPA,HUANCAVELICA,Padre,2004
100088641,M,2004-03-30,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2004
100088642,F,2004-06-15,LA PUNTA,PROV. CONST. DEL CALLAO,CALLAO,,2004
100088644,M,2003-11-14,CHORRILLOS,LIMA ,LIMA,,2003
100088645,F,2002-05-07,SUNAMPE,CHINCHA ,ICA,,2002
100088647,M,1998-01-27,CARABAYLLO,LIMA ,LIMA,,1998
100088648,M,2004-06-21,HUACHO,HUAURA ,LIMA,Padre,2004
100088649,F,2003-05-03,LA PERLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,2003
100088650,M,2002-02-13,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2002
100088655,F,2004-08-16,AMARILIS,HUÁNUCO,HUÁNUCO,Madre,2004
100088657,F,2004-02-08,JESÚS MARÍA,LIMA ,LIMA,Madre,2004
100088659,F,2002-11-30,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,2002
100088660,F,1998-05-03,VILLA EL SALVADOR,LIMA ,LIMA,,1998
100088662,M,2001-03-02,PUENTE PIEDRA,LIMA ,LIMA,,2001
100088663,F,2003-11-15,ATE,LIMA ,LIMA,Padre,2003
100088664,F,2004-06-30,ANCÓN,LIMA ,LIMA,Padre,2004
100088666,M,1980-09-19,CHORRILLOS,LIMA ,LIMA,,1980
100088667,F,2003-06-08,MAZAMARI,SATIPO ,JUNÍN,Madre,2003
100088668,F,2002-12-14,LOS OLIVOS,LIMA ,LIMA,Padre,2002
100088669,F,2004-08-15,PIURA,PIURA ,PIURA,Padre,2004
100088670,F,2003-09-11,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,,2003
100088671,M,2004-01-03,CHICLAYO,CHICLAYO ,LAMBAYEQUE,Madre,2004
100088673,F,2004-02-03,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Padre,2004
100088674,M,2004-05-18,HUANCAYO,HUANCAYO ,JUNÍN,Madre,2004
100088675,M,2003-05-23,JESÚS MARÍA,LIMA ,LIMA,Padre,2003
100088676,F,2004-02-25,CERRO COLORADO,AREQUIPA,AREQUIPA,Madre,2004
100088677,M,2004-01-23,SANTIAGO DE SURCO,LIMA ,LIMA,Apoderado,2004
100088678,F,2004-02-21,SAN MIGUEL,LIMA ,LIMA,Madre,2004
100088679,M,2004-05-01,CHACLACAYO,LIMA ,LIMA,Madre,2004
100088680,M,2003-12-18,MIRAFLORES,LIMA ,LIMA,Madre,2003
100088682,F,2003-10-16,LIMA,LIMA ,LIMA,Padre,2003
100088683,F,2004-07-22,COMAS,LIMA ,LIMA,Padre,2004
100088684,F,2003-11-20,CHORRILLOS,LIMA ,LIMA,,2003
100088686,F,2004-07-22,LA VICTORIA,LIMA ,LIMA,Padre,2004
100088687,F,2003-04-05,LIMA,LIMA ,LIMA,Madre,2003
100088689,F,2004-05-25,SAN RAMÓN,CHANCHAMAYO ,JUNÍN,Madre,2004
100088690,F,2000-09-08,SAN LUIS,LIMA ,LIMA,,2000
100088691,M,2003-04-04,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2003
100088693,M,2003-04-14,COMAS,LIMA ,LIMA,Padre,2003
100088698,F,2004-06-24,PANGOA,SATIPO ,JUNÍN,Madre,2004
100088707,F,2003-10-18,ATE,LIMA ,LIMA,Madre,2003
100088709,F,2004-05-10,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2004
100088730,F,2003-07-22,SAN BORJA,LIMA ,LIMA,Padre,2003
100088733,F,2002-06-17,SANTIAGO DE SURCO,LIMA ,LIMA,,2002
100088735,F,2003-12-28,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2003
100088736,M,2002-03-04,CARABAYLLO,LIMA ,LIMA,,2002
100088738,F,2004-07-17,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2004
100088739,F,2002-06-21,VILLA EL SALVADOR,LIMA ,LIMA,,2002
100088740,F,1997-10-01,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,1997
100088741,F,1999-07-14,CARABAYLLO,LIMA ,LIMA,,1999
100088754,F,2002-09-27,INDEPENDENCIA,LIMA ,LIMA,,2002
100088755,M,2003-05-07,CACHACHI,CAJABAMBA,CAJAMARCA,Padre,2003
100088757,M,2003-12-22,CARABAYLLO,LIMA ,LIMA,Madre,2003
100088759,F,2003-04-27,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2003
100088760,F,2003-09-16,SAN BORJA,LIMA ,LIMA,Madre,2003
100088761,F,2003-05-11,ATE,LIMA ,LIMA,Padre,2003
100088762,M,2003-09-08,RÍMAC,LIMA ,LIMA,Padre,2003
100088763,F,2004-03-21,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2004
100088764,M,2003-12-25,SAN JUAN BAUTISTA,HUAMANGA,AYACUCHO,Padre,2003
100088765,M,2003-09-05,LURIGANCHO,LIMA ,LIMA,Padre,2003
100088766,F,2004-06-01,SAN BORJA,LIMA ,LIMA,Padre,2004
100088767,F,2004-10-25,SAN LUIS,LIMA ,LIMA,Padre,2004
100088768,F,2002-12-05,MAGDALENA DEL MAR,LIMA ,LIMA,Madre,2002
100088769,F,2004-11-19,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2004
100088771,F,2004-06-01,ATE,LIMA ,LIMA,Madre,2004
100088772,F,2002-12-28,LA MOLINA,LIMA ,LIMA,Padre,2002
100088773,F,2000-06-25,LURIGANCHO,LIMA ,LIMA,,2000
100088774,M,2004-03-29,EL AGUSTINO,LIMA ,LIMA,Madre,2004
100088776,M,1993-09-29,CHACLACAYO,LIMA ,LIMA,,1993
100088777,M,2004-07-04,ATE,LIMA ,LIMA,Padre,2004
100088778,M,2003-03-10,LIMA,LIMA ,LIMA,Madre,2003
100088779,F,2004-06-24,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2004
100088780,F,2002-01-19,CHORRILLOS,LIMA ,LIMA,,2002
100088781,M,2003-02-14,JESÚS MARÍA,LIMA ,LIMA,Madre,2003
100088783,M,2004-04-26,SANTA ANITA,LIMA ,LIMA,Padre,2004
100088784,F,2001-10-03,ATE,LIMA ,LIMA,,2001
100088787,M,2004-04-17,LOS OLIVOS,LIMA ,LIMA,Padre,2004
100088788,M,2004-03-12,LOS OLIVOS,LIMA ,LIMA,Madre,2004
100088789,F,2003-10-21,CHORRILLOS,LIMA ,LIMA,Madre,2003
100088799,M,2003-05-08,LOS OLIVOS,LIMA ,LIMA,Madre,2003
100088802,F,2004-10-03,PUENTE PIEDRA,LIMA ,LIMA,Madre,2004
100088803,M,2002-12-16,SANTA ANITA,LIMA ,LIMA,Madre,2002
100088806,F,2004-05-30,LOS OLIVOS,LIMA ,LIMA,Padre,2004
100088807,F,2004-04-18,IQUITOS,MAYNAS ,LORETO,Padre,2004
100088824,F,2003-01-11,TARAPOTO,SAN MARTÍN ,SAN MARTÍN,Madre,2003
100088847,F,2003-10-30,CAJAMARCA,CAJAMARCA,CAJAMARCA,Madre,2003
100088848,F,2004-06-21,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2004
100088849,F,2003-12-13,LOS OLIVOS,LIMA ,LIMA,Madre,2003
100088850,F,2001-08-08,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2001
100088853,M,2003-10-19,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2003
100088854,F,2004-01-06,CHICLAYO,CHICLAYO ,LAMBAYEQUE,Padre,2004
100088855,M,2004-02-05,EL TAMBO,HUANCAYO ,JUNÍN,Madre,2004
100088856,M,2003-12-01,CHANCAY,HUARAL ,LIMA,Madre,2003
100088857,F,2003-11-11,COMAS,LIMA ,LIMA,Madre,2003
100088858,F,2003-10-23,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,2003
100088859,F,2002-12-13,HUACHO,HUAURA ,LIMA,Madre,2002
100088862,M,2004-06-27,COMAS,LIMA ,LIMA,Madre,2004
100088863,M,2003-12-13,ATE,LIMA ,LIMA,Madre,2003
100088864,F,2003-10-16,MI PERÚ,PROV. CONST. DEL CALLAO,CALLAO,Madre,2003
100088865,M,2000-10-15,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,2000
100088867,F,2004-04-01,CHORRILLOS,LIMA ,LIMA,,2004
100088868,F,2001-11-25,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2001
100088869,F,2004-05-30,HUANCABAMBA,HUANCABAMBA ,PIURA,Madre,2004
100088871,F,2003-08-27,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2003
100088872,F,2003-12-18,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2003
100088873,F,2001-12-12,INDEPENDENCIA,LIMA ,LIMA,Madre,2001
100088875,M,2004-03-06,LURIGANCHO,LIMA ,LIMA,Padre,2004
100088876,F,2002-12-16,JESÚS MARÍA,LIMA ,LIMA,Padre,2002
100088878,M,2006-02-19,LURIGANCHO,LIMA ,LIMA,Padre,2006
100088883,F,2003-07-08,BREÑA,LIMA ,LIMA,Padre,2003
100088885,F,2004-05-22,BREÑA,LIMA ,LIMA,Padre,2004
100088887,F,2003-03-12,RÍMAC,LIMA ,LIMA,Madre,2003
100088889,F,2003-05-17,LA VICTORIA,LIMA ,LIMA,Padre,2003
100088890,F,2004-02-02,CHORRILLOS,LIMA ,LIMA,Madre,2004
100088891,M,2004-06-16,ABANCAY,ABANCAY,APURÍMAC,Madre,2004
100088892,F,2002-12-11,CUSCO,CUSCO,CUSCO,Madre,2002
100088893,F,1998-08-30,ATE,LIMA ,LIMA,Madre,1998
100088895,F,1996-07-13,SANTA ANITA,LIMA ,LIMA,,1996
100088896,F,2003-09-18,ATE,LIMA ,LIMA,Apoderado,2003
100088898,M,2001-11-16,VILLA RICA,OXAPAMPA ,PASCO,,2001
100088899,F,2004-03-04,LIMA,LIMA ,LIMA,Madre,2004
100088900,F,2001-09-13,MI PERÚ,PROV. CONST. DEL CALLAO,CALLAO,,2001
100088901,F,1996-05-30,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,,1996
100088902,M,2002-10-21,LURIN,LIMA ,LIMA,,2002
100088903,M,2000-07-18,LA MOLINA,LIMA ,LIMA,,2000
100088905,F,2002-10-01,BAGUA,BAGUA,AMAZONAS,,2002
100088906,F,2004-06-26,LIMA,LIMA ,LIMA,Madre,2004
100088908,F,2004-07-04,HUACCANA,CHINCHEROS,APURÍMAC,Madre,2004
100088909,F,2003-11-02,SAN SEBASTIAN,CUSCO,CUSCO,Madre,2003
100088911,F,2004-02-07,PUNTA NEGRA,LIMA ,LIMA,,2004
100088913,M,2003-09-18,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,2003
100088914,M,2002-06-06,CHORRILLOS,LIMA ,LIMA,,2002
100088915,F,2003-10-26,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,2003
100088917,M,2004-02-09,MIRAFLORES,AREQUIPA,AREQUIPA,Madre,2004
100088918,M,2002-04-30,PUNTA NEGRA,LIMA ,LIMA,,2002
100088920,F,1981-04-15,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,,1981
100088925,F,2003-09-29,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2003
100088926,F,2004-04-25,MORO,SANTA,ÁNCASH,Padre,2004
100088927,F,2004-03-21,INDEPENDENCIA,HUARAZ,ÁNCASH,Padre,2004
100088929,F,1998-03-05,ALTO DE LA ALIANZA,TACNA ,TACNA,Madre,1998
100088932,F,2003-11-12,SAN MIGUEL,LIMA ,LIMA,Padre,2003
100088933,F,1993-07-30,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,1993
100088934,M,2004-07-27,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2004
100088935,F,2002-03-20,VILLA EL SALVADOR,LIMA ,LIMA,,2002
100088936,F,2004-02-11,LOS OLIVOS,LIMA ,LIMA,Madre,2004
100088937,M,2004-02-05,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2004
100088938,F,2003-07-04,LOS OLIVOS,LIMA ,LIMA,Madre,2003
100088939,F,1995-03-03,PUENTE PIEDRA,LIMA ,LIMA,,1995
100088940,F,1993-10-12,TACNA,TACNA ,TACNA,,1993
100088942,M,2004-02-22,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2004
100088943,F,1996-12-09,TACNA,TACNA ,TACNA,,1996
100088945,F,2003-03-30,CHANCAY,HUARAL ,LIMA,Madre,2003
100088946,M,2003-02-12,SAN SEBASTIAN,CUSCO,CUSCO,Madre,2003
100088948,F,2003-09-20,LA MOLINA,LIMA ,LIMA,Padre,2003
100088951,F,2004-04-27,LOS OLIVOS,LIMA ,LIMA,Padre,2004
100088953,M,2003-10-16,JESÚS MARÍA,LIMA ,LIMA,Madre,2003
100088955,M,2004-03-18,NUEVO CHIMBOTE,SANTA,ÁNCASH,Madre,2004
100088956,F,2001-11-12,HUALMAY,HUAURA ,LIMA,,2001
100088957,F,2004-05-06,ATE,LIMA ,LIMA,Madre,2004
100088958,F,2002-05-17,LINCE,LIMA ,LIMA,Padre,2002
100088959,F,2004-05-22,SURQUILLO,LIMA ,LIMA,,2004
100088960,M,2003-11-28,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2003
100088961,F,2002-01-28,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2002
100088966,M,2004-01-11,CARABAYLLO,LIMA ,LIMA,Madre,2004
100088967,F,1998-10-18,COMAS,LIMA ,LIMA,,1998
100088968,M,2000-10-26,EL TAMBO,HUANCAYO ,JUNÍN,,2000
100088971,F,2003-05-24,LLOCHEGUA,HUANTA,AYACUCHO,Padre,2003
100088972,M,2002-01-30,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,,2002
100088974,M,2003-09-18,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2003
100088976,F,2002-12-24,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2002
100088977,M,2004-10-04,LINCE,LIMA ,LIMA,Padre,2004
100088978,F,2002-11-04,LIMA,LIMA ,LIMA,,2002
100088979,M,2004-03-29,ANDAHUAYLAS,ANDAHUAYLAS,APURÍMAC,Padre,2004
100088980,F,2004-01-28,LA MOLINA,LIMA ,LIMA,Padre,2004
100088981,M,2004-10-04,CASTILLO GRANDE,LEONCIO PRADO,HUÁNUCO,Padre,2004
100088982,F,2003-11-07,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2003
100088983,M,2002-08-27,CHICLAYO,CHICLAYO ,LAMBAYEQUE,,2002
100088985,F,2004-08-17,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Padre,2004
100088986,F,2005-06-17,ATE,LIMA ,LIMA,Padre,2005
100088988,F,2003-10-24,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2003
100088989,F,2003-09-12,CHACLACAYO,LIMA ,LIMA,Madre,2003
100088990,F,2004-05-29,ANDAHUAYLAS,ANDAHUAYLAS,APURÍMAC,Madre,2004
100088991,M,2004-06-22,MALA,CAÑETE ,LIMA,Padre,2004
100088992,M,2001-09-10,LOS OLIVOS,LIMA ,LIMA,,2001
100088994,F,2004-07-22,PISCO,PISCO ,ICA,Madre,2004
100088995,M,2003-11-06,ILO,ILO ,MOQUEGUA,,2003
100088996,M,2020-11-23,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Padre,2020
100088997,F,2003-06-24,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Padre,2003
100088998,F,2003-08-16,MALA,CAÑETE ,LIMA,Madre,2003
100088999,M,2002-07-15,LURIN,LIMA ,LIMA,,2002
100089000,F,2004-03-17,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,2004
100089001,M,2003-11-20,PUEBLO LIBRE,LIMA ,LIMA,Padre,2003
100089004,F,2001-10-26,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2001
100089005,F,2003-05-28,PUEBLO LIBRE,LIMA ,LIMA,Madre,2003
100089007,F,1994-11-02,LOS OLIVOS,LIMA ,LIMA,,1994
100089009,F,2002-03-13,COMAS,LIMA ,LIMA,,2002
100089027,F,1985-12-04,LOS OLIVOS,LIMA ,LIMA,Madre,1985
100089035,F,1995-05-18,INDEPENDENCIA,LIMA ,LIMA,,1995
100089044,F,2003-11-12,SANTA ROSA,LIMA ,LIMA,Madre,2003
100089047,F,2003-06-08,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2003
100089048,F,2004-06-21,AYACUCHO,HUAMANGA,AYACUCHO,Madre,2004
100089050,F,2003-05-01,ICA,ICA ,ICA,Madre,2003
100089051,F,1989-10-05,PUENTE PIEDRA,LIMA ,LIMA,Padre,1989
100089052,M,2001-05-04,SAN MARTÍN DE PORRES,LIMA ,LIMA,,2001
100089053,F,2003-09-14,LA PERLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,2003
100089054,M,2002-06-29,LURIN,LIMA ,LIMA,,2002
100089055,M,2002-05-23,INDEPENDENCIA,LIMA ,LIMA,,2002
100089056,M,2004-01-05,SAN ISIDRO,LIMA ,LIMA,Madre,2004
100089059,F,2001-03-02,INDEPENDENCIA,HUARAZ,ÁNCASH,,2001
100089060,M,2002-11-06,SANTIAGO DE SURCO,LIMA ,LIMA,,2002
100089064,F,2004-05-29,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Padre,2004
100089065,F,2004-05-16,BREÑA,LIMA ,LIMA,Madre,2004
100089066,F,2005-02-01,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2005
100089067,F,2004-04-27,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2004
100089069,F,2003-05-06,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2003
100089070,M,2004-10-22,CARABAYLLO,LIMA ,LIMA,Padre,2004
100089071,M,2004-01-30,AMARILIS,HUÁNUCO,HUÁNUCO,Madre,2004
100089074,F,2004-03-28,LIMA,LIMA ,LIMA,Madre,2004
100089075,F,2004-03-18,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,2004
100089077,F,2003-06-02,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2003
100089080,F,2001-04-29,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2001
100089081,M,2003-08-01,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2003
100089086,F,2003-10-25,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,2003
100089088,F,2003-10-09,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2003
100089089,M,1982-09-19,SANTA ANITA,LIMA ,LIMA,,1982
100089095,F,2000-09-28,LA MOLINA,LIMA ,LIMA,,2000
100089097,F,2001-01-01,CARABAYLLO,LIMA ,LIMA,,2001
100089098,M,2004-07-05,SAN VICENTE DE CAÑETE,CAÑETE ,LIMA,Padre,2004
100089099,M,2004-02-15,SAN VICENTE DE CAÑETE,CAÑETE ,LIMA,Madre,2004
100089100,F,2000-05-14,BAGUA,BAGUA,AMAZONAS,,2000
100089102,F,2004-02-25,JESÚS MARÍA,LIMA ,LIMA,Padre,2004
100089103,F,1993-10-13,SAN MARTÍN DE PORRES,LIMA ,LIMA,,1993
100089104,F,2002-11-03,CUMBA,UTCUBAMBA,AMAZONAS,,2002
100089105,F,1994-04-09,BELLAVISTA,PROV. CONST. DEL CALLAO,CALLAO,Madre,1994
100089108,F,2002-03-15,LURIGANCHO,LIMA ,LIMA,,2002
100089110,F,2003-06-06,ATE,LIMA ,LIMA,Madre,2003
100089111,F,2002-01-24,HUACHO,HUAURA ,LIMA,,2002
100089113,M,2003-04-16,LIMA,LIMA ,LIMA,Madre,2003
100089114,M,2003-12-17,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2003
100089115,F,2004-05-31,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2004
100089116,M,2002-12-09,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,2002
100089117,M,1997-05-25,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,,1997
100089118,F,2004-05-03,LINCE,LIMA ,LIMA,Madre,2004
100089120,F,2004-03-10,ANCÓN,LIMA ,LIMA,Madre,2004
100089121,F,2003-11-26,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,2003
100089122,M,2003-04-04,SAN MIGUEL,LIMA ,LIMA,Madre,2003
100089123,F,2003-11-06,LIMA,LIMA ,LIMA,Madre,2003
100089124,M,2004-01-18,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,2004
100089125,F,2002-07-11,SANTA ANITA,LIMA ,LIMA,,2002
100089126,M,2004-01-23,HUANUCO,HUÁNUCO,HUÁNUCO,Madre,2004
100089129,F,2003-07-17,MAGDALENA DEL MAR,LIMA ,LIMA,Madre,2003
100089130,F,2003-11-05,URUBAMBA,URUBAMBA,CUSCO,Padre,2003
100089131,F,2004-01-02,PUEBLO NUEVO,CHINCHA ,ICA,Padre,2004
100089133,M,2003-09-01,LA MOLINA,LIMA ,LIMA,Madre,2003
100089134,F,2002-03-08,JESÚS MARÍA,LIMA ,LIMA,Padre,2002
100089137,M,2003-10-29,COLTA,PÀUCAR DEL SARA SARA,AYACUCHO,Padre,2003
100089138,F,2003-07-11,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2003
100089139,F,2004-05-13,SUPE PUERTO,BARRANCA ,LIMA,Madre,2004
100089140,F,2002-12-26,PICHANAQUI,CHANCHAMAYO ,JUNÍN,Madre,2002
100089141,F,2003-09-17,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,,2003
100089142,F,2004-11-23,ICA,ICA ,ICA,Padre,2004
100089143,F,2004-06-22,CHORRILLOS,LIMA ,LIMA,Madre,2004
100089144,F,2002-12-03,SAN MARTÍN DE PORRES,LIMA ,LIMA,Padre,2002
100089146,F,2004-04-27,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,,2004
100089148,M,2004-01-16,MIRAFLORES,LIMA ,LIMA,Padre,2004
100089150,M,2003-09-03,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,2003
100089151,F,1998-12-29,LOS OLIVOS,LIMA ,LIMA,,1998
100089153,F,2003-10-15,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2003
100089154,F,2004-08-30,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,2004
100089155,F,2002-07-03,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2002
100089156,F,2003-09-05,LOS OLIVOS,LIMA ,LIMA,Madre,2003
100089161,F,2004-05-23,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2004
100089162,F,2003-06-07,IQUITOS,MAYNAS ,LORETO,Madre,2003
100089163,F,2004-07-09,LOS OLIVOS,LIMA ,LIMA,Apoderado,2004
100089164,M,2003-12-31,PUENTE PIEDRA,LIMA ,LIMA,Padre,2003
100089165,F,2001-04-26,ATE,LIMA ,LIMA,,2001
100089166,F,2004-04-05,SAN MIGUEL,LIMA ,LIMA,Madre,2004
100089167,M,1996-03-26,LIMA,LIMA ,LIMA,,1996
100089168,F,2004-04-06,LURIGANCHO,LIMA ,LIMA,Madre,2004
100089169,F,2004-04-28,LOS OLIVOS,LIMA ,LIMA,Madre,2004
100089170,M,2001-10-01,CUTERVO,CUTERVO,CAJAMARCA,,2001
100089172,M,2004-12-03,COMAS,LIMA ,LIMA,Madre,2004
100089173,F,2003-05-24,LOS OLIVOS,LIMA ,LIMA,Madre,2003
100089174,F,2004-03-20,LURIGANCHO,LIMA ,LIMA,Madre,2004
100089175,F,1995-01-11,LIMA,LIMA ,LIMA,,1995
100089176,F,2001-09-25,SAN BARTOLO,LIMA ,LIMA,,2001
100089177,M,2002-06-04,INDEPENDENCIA,LIMA ,LIMA,,2002
100089182,M,2003-05-17,COMAS,LIMA ,LIMA,Madre,2003
100089183,F,2004-04-23,IQUITOS,MAYNAS ,LORETO,Madre,2004
100089184,F,2004-04-08,CARABAYLLO,LIMA ,LIMA,Madre,2004
100089185,F,2004-01-24,LURIN,LIMA ,LIMA,Madre,2004
100089186,F,2001-04-19,LURIN,LIMA ,LIMA,,2001
100089187,F,2002-10-09,CHORRILLOS,LIMA ,LIMA,,2002
100089190,F,2003-05-04,PICHANAQUI,CHANCHAMAYO ,JUNÍN,Madre,2003
100089191,F,2004-06-18,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2004
100089193,M,2004-02-10,LIMA,LIMA ,LIMA,Madre,2004
100089194,M,2002-05-29,CAJAMARCA,CAJAMARCA,CAJAMARCA,,2002
100089195,F,2004-02-14,PICHANAQUI,CHANCHAMAYO ,JUNÍN,Madre,2004
100089196,F,2004-03-15,YUCAY,URUBAMBA,CUSCO,Madre,2004
100089197,F,2003-12-23,ATE,LIMA ,LIMA,,2003
100089198,M,2003-06-13,MAGDALENA DEL MAR,LIMA ,LIMA,Madre,2003
100089199,F,2003-10-09,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Padre,2003
100089200,F,2004-03-05,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,2004
100089201,F,2003-01-17,SUNAMPE,CHINCHA ,ICA,Madre,2003
100089202,F,2002-04-13,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2002
