,IdAlumno,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,CantCursosDesaprobados,CantCursos,ExcedeMitadCursosDesaprobados,ProgramaAlu
8295,100111031,2,0,NO,0,6,NO,Medicina Humana
8296,100111033,1,1,NO,0,6,NO,Medic Veterinaria y Zootecnia
8297,100111040,3,1,NO,0,6,NO,Medicina Humana
8298,100111041,0,0,NO,0,7,NO,Psicología
8299,100111043,3,1,SI,0,4,NO,Medicina Humana
8300,100111051,2,3,NO,0,5,NO,Medic Veterinaria y Zootecnia
8301,100111052,5,4,NO,0,5,NO,Medicina Humana
8302,100111053,2,2,NO,0,7,NO,Medicina Humana
8303,100111055,2,3,SI,2,3,SI,Medicina Humana
8304,100111056,2,1,NO,0,4,NO,Medicina Humana
8305,100111057,1,0,NO,0,6,NO,Medicina Humana
8306,100111091,1,1,NO,0,5,NO,Medicina Humana
8307,100111093,1,1,NO,0,6,NO,Ingeniería Ambiental
8308,100111096,2,0,NO,0,5,NO,Medic Veterinaria y Zootecnia
8309,100111098,0,1,NO,0,5,NO,Arquitectura y Urb Ambiental
8310,100111100,2,0,NO,0,4,NO,Estomatología
8311,100111104,0,0,NO,0,7,NO,Administracion de Empresas
8312,100111113,0,0,NO,0,6,NO,Adm. Negocios Internacionales
8313,100111118,2,2,NO,0,5,NO,Medicina Humana
8314,100111119,1,1,NO,0,6,NO,Medicina Humana
8315,100111120,0,0,NO,0,5,NO,Medicina Humana
8316,100111121,3,2,NO,0,5,NO,Medicina Humana
8317,100111129,1,1,NO,0,7,NO,Arquitectura y Urb Ambiental
8318,100111139,2,3,SI,0,5,NO,Medicina Humana
8319,100111143,2,2,SI,0,2,NO,Medicina Humana
8320,100111144,0,2,NO,0,6,NO,Farmacia y Bioquímica
8321,100111145,4,2,SI,0,6,NO,Ingeniería Ambiental
8322,100111149,4,3,NO,0,5,NO,Medicina Humana
8323,100111153,3,1,NO,0,4,NO,Medicina Humana
8324,100111158,1,1,SI,0,6,NO,Turismo Sostenible y Hotelería
8325,100111162,1,1,NO,0,5,NO,Ingeniería Civil
8326,100111165,3,2,SI,0,4,NO,Medicina Humana
8327,100111166,1,0,NO,0,6,NO,Artes Escénicas
8328,100111168,2,1,NO,0,5,NO,Medicina Humana
8329,100111173,1,3,NO,0,5,NO,Medicina Humana
8330,100111186,0,2,NO,0,6,NO,Psicología
8331,100111187,1,2,NO,0,3,NO,Medic Veterinaria y Zootecnia
8332,100111196,4,3,SI,0,5,NO,Medicina Humana
8333,100111203,3,4,SI,3,4,SI,Arquitectura y Urb Ambiental
8334,100111213,5,5,NO,1,5,NO,Medicina Humana
8335,100111216,2,1,NO,0,6,NO,Ingeniería Agroforestal
8336,100111217,4,1,NO,0,7,NO,Biología Marina
8337,100111218,3,1,SI,0,6,NO,Medic Veterinaria y Zootecnia
8338,100111220,0,0,NO,0,6,NO,Marketing y Administración
8339,100111223,1,1,NO,0,4,NO,Enfermería
8340,100111224,1,1,NO,0,3,NO,Ingeniería Ambiental
8341,100111225,1,0,NO,0,6,NO,Derecho
8342,100111227,2,1,NO,0,5,NO,Medic Veterinaria y Zootecnia
8343,100111231,3,1,NO,0,6,NO,Medicina Humana
8344,100111236,2,2,NO,0,6,NO,Medicina Humana
8345,100111244,4,3,SI,0,5,NO,Medicina Humana
8346,100111258,2,2,NO,0,5,NO,Biología Marina
8347,100111280,2,2,NO,0,3,NO,Medicina Humana
8348,100111282,3,3,SI,1,5,NO,Estomatología
8349,100111328,4,3,NO,0,4,NO,Medicina Humana
8350,100111334,2,1,NO,0,3,NO,Medicina Humana
8351,100111337,0,0,NO,0,6,NO,Artes Escénicas
8352,100111339,4,2,SI,0,6,NO,Medicina Humana
8353,100111340,1,1,NO,0,6,NO,Ingeniería Ambiental
8354,100111342,0,0,NO,0,6,NO,Ingeniería Ambiental
8355,100111344,1,0,NO,0,3,NO,Medicina Humana
8356,100111345,1,1,NO,0,5,NO,Medic Veterinaria y Zootecnia
8357,100111347,2,3,SI,0,3,NO,Medic Veterinaria y Zootecnia
8358,100111349,0,0,NO,0,4,NO,Obstetricia
8359,100111350,3,3,SI,0,5,NO,Medicina Humana
8360,100111351,3,1,NO,0,4,NO,Medic Veterinaria y Zootecnia
8361,100111364,5,5,SI,5,5,SI,Enfermería
8362,100111373,1,0,NO,0,7,NO,Marketing y Administración
8363,100111388,3,1,NO,0,4,NO,Medicina Humana
8364,100111406,0,0,NO,0,5,NO,Enfermería
8365,100111419,1,1,NO,0,5,NO,Medicina Humana
8366,100111435,1,2,NO,0,6,NO,Farmacia y Bioquímica
8367,100111448,1,0,NO,0,3,NO,Arquitectura y Urb Ambiental
8368,100111452,3,1,NO,0,4,NO,Medicina Humana
8369,100111459,0,1,NO,0,4,NO,Derecho
8370,100111466,2,3,NO,0,3,NO,Derecho
8371,100111493,3,1,NO,0,4,NO,Medic Veterinaria y Zootecnia
8372,100111495,3,2,NO,3,5,SI,Medic Veterinaria y Zootecnia
8373,100111503,5,4,NO,3,5,SI,Medic Veterinaria y Zootecnia
8374,100111504,0,0,NO,0,5,NO,Arquitectura y Urb Ambiental
8375,100111506,2,2,NO,1,6,NO,Psicología
8376,100111508,2,3,NO,1,3,NO,Medic Veterinaria y Zootecnia
8377,100111511,0,0,NO,0,6,NO,Artes Escénicas
8378,100111513,0,1,NO,0,7,NO,Adm. Negocios Internacionales
8379,100111517,0,0,NO,0,7,NO,Administracion de Empresas
8380,100111520,4,2,NO,1,4,NO,Medicina Humana
8381,100111521,2,1,SI,1,4,NO,Medicina Humana
8382,100111524,2,3,NO,0,4,NO,Medic Veterinaria y Zootecnia
8383,100111525,2,2,NO,0,4,NO,Medic Veterinaria y Zootecnia
8384,100111527,0,0,NO,0,7,NO,Psicología
8385,100111531,3,1,NO,0,6,NO,Medicina Humana
8386,100111532,1,2,NO,0,7,NO,Medic Veterinaria y Zootecnia
8387,100111548,2,4,SI,1,4,NO,Medicina Humana
8388,100111553,1,0,NO,0,5,NO,Obstetricia
8389,100111556,0,1,SI,0,4,NO,Administracion de Empresas
8390,100111557,0,0,NO,0,3,NO,Medic Veterinaria y Zootecnia
8391,100111560,0,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
8392,100111564,2,0,NO,0,5,NO,Nutrición y Dietética
8393,100111570,3,2,NO,1,3,NO,Medic Veterinaria y Zootecnia
8394,100111579,1,0,NO,0,6,NO,Farmacia y Bioquímica
8395,100111581,0,0,NO,0,5,NO,Administracion de Empresas
8396,100111583,3,0,SI,0,4,NO,Medicina Humana
8397,100111586,1,0,NO,0,3,NO,Arquitectura y Urb Ambiental
8398,100111590,2,1,NO,0,6,NO,Medicina Humana
8399,100111593,0,0,NO,0,4,NO,Enfermería
8400,100111598,4,1,NO,0,5,NO,Medic Veterinaria y Zootecnia
8401,100111602,0,1,NO,0,5,NO,Comunicación y Publicidad
8402,100111608,5,5,NO,0,7,NO,Psicología
8403,100111618,4,2,NO,0,6,NO,Psicología
8404,100111621,4,3,NO,1,5,NO,Medicina Humana
8405,100111696,3,1,SI,0,6,NO,Enfermería
8406,100111701,3,1,NO,0,5,NO,Medicina Humana
8407,100111704,1,1,NO,0,6,NO,Farmacia y Bioquímica
8408,100111708,2,2,SI,0,4,NO,Medicina Humana
8409,100111713,4,4,NO,0,6,NO,Medicina Humana
8410,100111714,5,3,NO,0,6,NO,Medicina Humana
8411,100111716,0,1,NO,0,7,NO,Adm. Negocios Internacionales
8412,100111718,2,1,NO,0,6,NO,Estomatología
8413,100111719,1,0,NO,0,5,NO,Enfermería
8414,100111720,0,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
8415,100111721,0,0,NO,0,7,NO,Psicología
8416,100111726,2,0,NO,0,6,NO,Medicina Humana
8417,100111736,1,1,NO,0,5,NO,Turismo Sostenible y Hotelería
8418,100111740,0,0,NO,0,7,NO,Adm. Negocios Internacionales
8419,100111743,2,0,NO,0,5,NO,Estomatología
8420,100111751,2,1,NO,0,4,NO,Medicina Humana
8421,100111753,1,0,NO,0,6,NO,Artes Escénicas
8422,100111755,3,2,NO,0,5,NO,Medicina Humana
8423,100111756,1,2,SI,0,6,NO,Estomatología
8424,100111757,0,1,NO,0,7,NO,Obstetricia
8425,100111765,4,1,SI,0,5,NO,Estomatología
8426,100111767,1,2,NO,0,5,NO,Medic Veterinaria y Zootecnia
8427,100111769,1,0,NO,0,5,NO,Enfermería
8428,100111773,2,1,NO,0,7,NO,Estomatología
8429,100111782,1,1,NO,0,5,NO,Medicina Humana
8430,100111784,4,4,SI,4,4,SI,Obstetricia
8431,100111785,0,0,NO,0,7,NO,Adm. Negocios Internacionales
8432,100111792,1,1,NO,0,6,NO,Medicina Humana
8433,100111795,2,1,SI,1,3,NO,Medicina Humana
8434,100111796,3,2,SI,0,5,NO,Medicina Humana
8435,100111802,0,1,NO,0,7,NO,Psicología
8436,100111807,2,2,SI,0,4,NO,Medicina Humana
8437,100111815,4,3,SI,1,4,NO,Obstetricia
8438,100111821,2,0,NO,0,5,NO,Medic Veterinaria y Zootecnia
8439,100111822,3,2,SI,1,5,NO,Farmacia y Bioquímica
8440,100111823,1,1,NO,0,4,NO,Medicina Humana
8441,100111827,1,0,NO,0,5,NO,Marketing y Administración
8442,100111828,0,0,NO,0,8,NO,Obstetricia
8443,100111829,2,3,SI,3,4,SI,Medic Veterinaria y Zootecnia
8444,100111838,0,0,NO,0,7,NO,Arquitectura y Urb Ambiental
8445,100111841,0,0,NO,0,6,NO,Comunicación y Publicidad
8446,100111865,1,2,NO,0,7,NO,Estomatología
8447,100111866,2,1,SI,0,7,NO,Derecho
8448,100111868,1,1,NO,0,6,NO,Medicina Humana
8449,100111876,0,0,NO,0,4,NO,Enfermería
8450,100111879,0,0,NO,0,6,NO,Adm. Negocios Internacionales
8451,100111893,0,0,NO,0,6,NO,Artes Escénicas
8452,100111909,3,1,NO,0,6,NO,Medicina Humana
8453,100111992,0,0,NO,0,6,NO,Artes Escénicas
8454,100112000,2,1,SI,0,5,NO,Medicina Humana
8455,100112025,4,2,SI,0,6,NO,Medicina Humana
8456,100112028,2,0,NO,0,4,NO,Medicina Humana
8457,100112029,0,0,NO,0,6,NO,Marketing y Administración
8458,100112043,2,0,SI,0,5,NO,Medic Veterinaria y Zootecnia
8459,100112075,1,1,NO,0,6,NO,Derecho
8460,100112083,3,3,SI,1,4,NO,Medic Veterinaria y Zootecnia
8461,100112086,3,1,SI,0,7,NO,Psicología
8462,100112093,3,2,NO,0,4,NO,Medicina Humana
8463,100112095,2,1,NO,0,6,NO,Farmacia y Bioquímica
8464,100112133,3,2,NO,0,5,NO,Medicina Humana
8465,100112186,0,2,NO,0,6,NO,Ingeniería Civil
8466,100112192,3,3,NO,2,5,NO,Medicina Humana
8467,100112193,3,2,NO,0,5,NO,Medicina Humana
8468,100112194,3,2,NO,0,3,NO,Medicina Humana
8469,100112197,1,0,NO,0,5,NO,Obstetricia
8470,100112198,3,2,NO,1,3,NO,Medicina Humana
8471,100112207,2,1,NO,0,4,NO,Medicina Humana
8472,100112211,3,3,NO,0,5,NO,Medicina Humana
8473,100112214,3,0,NO,0,5,NO,Medic Veterinaria y Zootecnia
8474,100112215,4,2,SI,1,4,NO,Medicina Humana
8475,100112220,3,2,NO,0,5,NO,Medicina Humana
8476,100112232,2,2,NO,0,6,NO,Derecho
8477,100112234,5,1,NO,0,5,NO,Medicina Humana
8478,100112239,2,0,SI,0,4,NO,Medicina Humana
8479,100112242,3,2,SI,0,4,NO,Biología Marina
8480,100112243,5,3,NO,0,5,NO,Medic Veterinaria y Zootecnia
8481,100112247,2,1,NO,0,4,NO,Ingeniería Agroforestal
8482,100112264,3,2,NO,0,5,NO,Medic Veterinaria y Zootecnia
8483,100112269,1,1,NO,0,4,NO,Medicina Humana
8484,100112277,2,2,NO,0,5,NO,Medicina Humana
8485,100112279,2,1,SI,1,4,NO,Medicina Humana
8486,100112281,3,1,SI,0,6,NO,Medicina Humana
8487,100112283,5,3,SI,1,5,NO,Medicina Humana
8488,100112287,5,5,SI,3,5,SI,Medicina Humana
8489,100112294,2,2,NO,1,4,NO,Medicina Humana
8490,100112295,0,0,NO,0,7,NO,Derecho
8491,100112296,3,1,NO,0,5,NO,Medicina Humana
8492,100112303,4,2,NO,0,5,NO,Medicina Humana
8493,100112305,4,2,NO,0,5,NO,Medicina Humana
8494,100112308,0,0,NO,0,5,NO,Medicina Humana
8495,100112337,0,0,NO,0,7,NO,Adm. Negocios Internacionales
8496,100112341,0,1,NO,0,6,NO,Ing. Empresarial y de Sistemas
8497,100112343,3,2,NO,0,7,NO,Medic Veterinaria y Zootecnia
8498,100112353,1,2,NO,0,7,NO,Arquitectura y Urb Ambiental
8499,100112359,0,1,NO,0,4,NO,Enfermería
8500,100112360,1,0,NO,0,5,NO,Adm. Negocios Internacionales
8501,100112361,2,2,NO,0,7,NO,Medic Veterinaria y Zootecnia
8502,100112363,1,1,NO,0,4,NO,Ing. Empresarial y de Sistemas
8503,100112370,0,0,NO,0,3,NO,Arquitectura y Urb Ambiental
8504,100112380,1,1,NO,0,5,NO,Adm. Negocios Internacionales
8505,100112381,1,2,NO,0,4,NO,Medicina Humana
8506,100112382,0,0,NO,0,7,NO,Adm. Negocios Internacionales
8507,100112386,0,0,NO,0,7,NO,Psicología
8508,100112417,1,0,NO,0,6,NO,Ing. Económica y de Negocios
8509,100112419,3,2,NO,0,4,NO,Medicina Humana
8510,100112424,0,2,NO,0,5,NO,Ingeniería Civil
8511,100112426,2,2,NO,2,5,NO,Farmacia y Bioquímica
8512,100112429,4,4,SI,1,4,NO,Medicina Humana
8513,100112431,4,3,NO,1,5,NO,Farmacia y Bioquímica
8514,100112434,4,1,NO,0,5,NO,Medicina Humana
8515,100112441,4,2,NO,0,5,NO,Medicina Humana
8516,100112448,4,3,SI,0,5,NO,Medicina Humana
8517,100112458,1,1,NO,0,7,NO,Derecho
8518,100112463,4,1,NO,0,6,NO,Ingeniería Ambiental
8519,100112465,3,1,NO,0,5,NO,Enfermería
8520,100112472,2,1,NO,0,5,NO,Ingeniería Civil
8521,100112480,2,3,NO,0,6,NO,Enfermería
8522,100112489,3,3,NO,0,5,NO,Medicina Humana
8523,100112507,2,1,NO,0,3,NO,Medicina Humana
8524,100112508,1,2,NO,1,3,NO,Medic Veterinaria y Zootecnia
8525,100112511,0,0,NO,0,5,NO,Adm. Negocios Internacionales
8526,100112518,1,2,NO,0,4,NO,Medicina Humana
8527,100112523,2,3,NO,0,6,NO,Medic Veterinaria y Zootecnia
8528,100112536,3,1,NO,1,4,NO,Medicina Humana
8529,100112539,3,4,SI,1,4,NO,Medicina Humana
8530,100112554,3,2,NO,0,6,NO,Medicina Humana
8531,100112558,0,0,NO,0,7,NO,Arquitectura y Urb Ambiental
8532,100112561,0,0,NO,0,5,NO,Enfermería
8533,100112563,4,3,NO,1,4,NO,Medicina Humana
8534,100112572,0,0,NO,0,7,NO,Psicología
8535,100112573,3,3,NO,0,6,NO,Medicina Humana
8536,100112575,0,0,NO,0,4,NO,Enfermería
8537,100112580,1,1,SI,1,2,SI,Medicina Humana
8538,100112594,4,1,NO,0,6,NO,Medicina Humana
8539,100112600,0,1,NO,0,6,NO,Adm. Negocios Internacionales
8540,100112607,2,3,SI,0,4,NO,Medic Veterinaria y Zootecnia
8541,100112611,1,0,NO,0,4,NO,Enfermería
8542,100112613,4,3,SI,2,6,NO,Medicina Humana
8543,100112614,2,1,NO,0,5,NO,Medicina Humana
8544,100112615,1,1,NO,0,6,NO,Farmacia y Bioquímica
8545,100112620,1,1,NO,0,5,NO,Medicina Humana
8546,100112621,0,0,NO,0,3,NO,Enfermería
8547,100112637,1,3,NO,0,5,NO,Medicina Humana
8548,100112647,0,0,NO,0,7,NO,Psicología
8549,100112648,4,3,SI,0,5,NO,Psicología
8550,100112658,0,1,NO,0,7,NO,Obstetricia
8551,100112670,4,3,NO,0,6,NO,Medicina Humana
8552,100112673,2,4,NO,0,6,NO,Medicina Humana
8553,100112675,1,0,NO,0,7,NO,Derecho
8554,100112681,1,0,NO,0,7,NO,Derecho
8555,100112688,4,2,NO,0,4,NO,Medicina Humana
8556,100112690,1,0,NO,0,4,NO,Medic Veterinaria y Zootecnia
8557,100112691,3,3,NO,0,4,NO,Medicina Humana
8558,100112693,1,0,NO,0,6,NO,Arquitectura y Urb Ambiental
8559,100112694,0,0,NO,0,6,NO,Arquitectura y Urb Ambiental
8560,100112695,5,4,NO,4,6,SI,Medicina Humana
8561,100112699,3,3,SI,3,3,SI,Medic Veterinaria y Zootecnia
8562,100112700,2,0,NO,0,4,NO,Medicina Humana
8563,100112701,5,5,NO,0,6,NO,Medicina Humana
8564,100112718,0,0,NO,0,8,NO,Obstetricia
8565,100112721,1,0,NO,0,6,NO,Medicina Humana
8566,100112726,1,3,SI,1,5,NO,Medicina Humana
8567,100112727,2,2,NO,0,4,NO,Medicina Humana
8568,100112730,1,1,NO,0,6,NO,Medicina Humana
8569,100112733,2,2,NO,0,4,NO,Medic Veterinaria y Zootecnia
8570,100112734,4,3,SI,1,5,NO,Medicina Humana
8571,100112745,5,2,SI,1,6,NO,Medicina Humana
8572,100112746,1,1,NO,0,5,NO,Medicina Humana
8573,100112754,1,2,NO,0,6,NO,Ing. Empresarial y de Sistemas
8574,100112762,2,3,NO,0,5,NO,Medicina Humana
8575,100112764,1,3,NO,0,5,NO,Ing. Empresarial y de Sistemas
8576,100112765,0,0,NO,0,8,NO,Psicología
8577,100112767,0,0,NO,0,6,NO,Psicología
8578,100112769,5,3,NO,0,7,NO,Estomatología
8579,100112772,2,1,NO,0,6,NO,Ingeniería Ambiental
8580,100112773,2,0,NO,0,7,NO,Estomatología
8581,100112776,0,0,NO,0,7,NO,Ing. Económica y de Negocios
8582,100112778,3,3,NO,2,5,NO,Medicina Humana
8583,100112779,0,0,NO,0,5,NO,Adm. Negocios Internacionales
8584,100112780,1,1,NO,0,5,NO,Enfermería
8585,100112781,2,1,NO,0,6,NO,Medicina Humana
8586,100112801,3,3,NO,1,6,NO,Medicina Humana
8587,100112806,0,1,NO,0,7,NO,Ingeniería Civil
8588,100112823,1,1,NO,0,5,NO,Enfermería
8589,100112828,0,0,NO,0,5,NO,Enfermería
8590,100112844,2,1,NO,0,7,NO,Farmacia y Bioquímica
8591,100112845,2,2,NO,0,5,NO,Medicina Humana
8592,100112857,0,0,NO,0,6,NO,Farmacia y Bioquímica
8593,100112858,1,0,NO,0,7,NO,Arquitectura y Urb Ambiental
8594,100112860,4,4,SI,0,5,NO,Medicina Humana
8595,100112861,3,2,SI,0,5,NO,Medicina Humana
8596,100112865,5,4,NO,0,5,NO,Medicina Humana
8597,100112871,0,1,NO,0,4,NO,Arquitectura y Urb Ambiental
8598,100112874,1,1,NO,0,3,NO,Medicina Humana
8599,100112886,2,1,NO,0,3,NO,Medic Veterinaria y Zootecnia
8600,100112889,2,1,NO,0,3,NO,Medicina Humana
8601,100112890,0,0,NO,0,5,NO,Enfermería
8602,100112900,2,2,NO,0,5,NO,Enfermería
8603,100112902,2,2,NO,0,6,NO,Arquitectura y Urb Ambiental
8604,100112916,4,3,SI,1,7,NO,Adm. Negocios Internacionales
8605,100112924,2,2,SI,1,5,NO,Ingeniería Ambiental
8606,100112934,0,3,NO,1,4,NO,Enfermería
8607,100112936,0,1,NO,0,6,NO,Enfermería
8608,100112939,0,1,NO,0,5,NO,Marketing y Administración
8609,100112941,2,3,NO,0,4,NO,Administracion de Empresas
8610,100112946,0,2,NO,0,4,NO,Farmacia y Bioquímica
8611,100112955,0,0,NO,0,6,NO,Ing. Económica y de Negocios
8612,100112959,3,1,NO,0,5,NO,Medic Veterinaria y Zootecnia
8613,100112960,3,2,NO,0,5,NO,Medic Veterinaria y Zootecnia
8614,100112964,3,2,NO,0,5,NO,Medic Veterinaria y Zootecnia
8615,100112971,0,1,NO,0,4,NO,Enfermería
8616,100112981,3,5,SI,1,7,NO,Ing. Empresarial y de Sistemas
8617,100113016,3,2,SI,0,5,NO,Medicina Humana
8618,100113018,3,1,SI,0,6,NO,Psicología
8619,100113023,1,0,NO,0,4,NO,Medic Veterinaria y Zootecnia
8620,100113025,2,1,NO,0,6,NO,Ingeniería Ambiental
8621,100113026,1,1,NO,0,6,NO,Derecho
8622,100113058,2,2,NO,0,5,NO,Medicina Humana
8623,100113066,0,0,NO,0,7,NO,Psicología
8624,100113073,1,1,NO,0,3,NO,Medicina Humana
8625,100113085,1,1,NO,1,1,SI,Medicina Humana
8626,100113086,2,2,NO,1,2,SI,Medicina Humana
8627,100113087,2,2,SI,0,7,NO,Nutrición y Dietética
8628,100113089,0,0,NO,0,6,NO,Ing. Económica y de Negocios
8629,100113094,3,2,SI,0,3,NO,Estomatología
8630,100113111,1,0,NO,0,5,NO,Nutrición y Dietética
8631,100113136,0,0,NO,0,5,NO,Artes Escénicas
8632,100113153,0,0,NO,0,5,NO,Ingeniería Ambiental
8633,100113155,2,1,NO,0,5,NO,Enfermería
8634,100113156,1,1,NO,0,6,NO,Comunicación y Publicidad
8635,100113158,0,0,NO,0,7,NO,Administracion de Empresas
8636,100113164,1,0,NO,0,3,NO,Nutrición y Dietética
8637,100113172,0,1,NO,0,6,NO,Derecho
8638,100113175,5,1,NO,0,5,NO,Medic Veterinaria y Zootecnia
8639,100113179,1,2,SI,0,5,NO,Medicina Humana
8640,100113224,3,3,NO,0,6,NO,Medicina Humana
8641,100113227,1,0,NO,0,7,NO,Psicología
8642,100113237,2,1,NO,0,6,NO,Ingeniería Ambiental
8643,100113250,1,0,NO,0,4,NO,Ing. Económica y de Negocios
8644,100113251,2,1,NO,0,4,NO,Ingeniería Ambiental
8645,100113254,0,0,NO,0,7,NO,Adm. Negocios Internacionales
8646,100113257,3,2,SI,0,4,NO,Medic Veterinaria y Zootecnia
8647,100113265,2,1,NO,0,8,NO,Obstetricia
8648,100113267,2,2,NO,0,7,NO,Derecho
8649,100113282,2,3,SI,0,5,NO,Medicina Humana
8650,100113298,2,1,NO,0,5,NO,Biología Marina
8651,100113299,3,2,SI,0,4,NO,Arquitectura y Urb Ambiental
8652,100113308,1,2,NO,0,7,NO,Ing. Empresarial y de Sistemas
8653,100113310,0,0,NO,0,8,NO,Obstetricia
8654,100113319,0,1,NO,0,3,NO,Ing. Empresarial y de Sistemas
8655,100113322,4,2,NO,0,5,NO,Medicina Humana
8656,100113324,3,5,SI,2,5,NO,Ing. Empresarial y de Sistemas
8657,100113325,2,3,SI,0,5,NO,Medicina Humana
8658,100113333,0,1,NO,0,5,NO,Enfermería
8659,100113338,2,2,NO,1,4,NO,Medicina Humana
8660,100113340,1,0,NO,0,5,NO,Medic Veterinaria y Zootecnia
8661,100113341,0,0,NO,0,7,NO,Marketing y Administración
8662,100113347,3,3,NO,0,6,NO,Farmacia y Bioquímica
8663,100113350,2,1,NO,0,3,NO,Ingeniería Agroforestal
8664,100113368,2,2,NO,0,7,NO,Estomatología
8665,100113370,2,2,SI,0,4,NO,Medic Veterinaria y Zootecnia
8666,100113374,1,1,NO,0,6,NO,Enfermería
8667,100113379,2,0,NO,0,7,NO,Medicina Humana
8668,100113383,3,1,NO,0,6,NO,Arquitectura y Urb Ambiental
8669,100113384,4,3,NO,3,6,SI,Medicina Humana
8670,100113388,2,1,SI,2,4,SI,Medicina Humana
8671,100113404,5,3,SI,3,5,SI,Medic Veterinaria y Zootecnia
8672,100113407,3,0,NO,0,4,NO,Medicina Humana
8673,100113415,2,3,NO,0,6,NO,Arquitectura y Urb Ambiental
8674,100113418,2,2,NO,0,5,NO,Medicina Humana
8675,100113424,0,0,NO,0,7,NO,Psicología
8676,100113426,0,0,NO,0,4,NO,Ing. Empresarial y de Sistemas
8677,100113429,0,0,NO,0,6,NO,Comunicación y Publicidad
8678,100113432,0,1,NO,0,7,NO,Ing. Empresarial y de Sistemas
8679,100113435,2,2,NO,0,5,NO,Ingeniería Civil
8680,100113458,1,1,NO,0,5,NO,Administracion de Empresas
8681,100113459,1,0,NO,0,4,NO,Enfermería
8682,100113461,1,0,NO,0,4,NO,Medicina Humana
8683,100113462,2,1,SI,0,3,NO,Medicina Humana
8684,100113463,3,2,NO,0,4,NO,Medicina Humana
8685,100113467,0,2,NO,0,7,NO,Derecho
8686,100113469,2,2,NO,0,4,NO,Medic Veterinaria y Zootecnia
8687,100113475,2,1,NO,0,4,NO,Medic Veterinaria y Zootecnia
8688,100113476,1,1,NO,1,2,SI,Medicina Humana
8689,100113480,0,0,NO,0,6,NO,Comunicación y Publicidad
8690,100113484,0,0,NO,0,4,NO,Enfermería
8691,100113486,1,0,NO,0,7,NO,Derecho
8692,100113494,1,1,NO,0,5,NO,Ingeniería Ambiental
8693,100113496,6,3,SI,0,7,NO,Medicina Humana
8694,100113497,6,6,SI,6,6,SI,Enfermería
8695,100113500,1,0,SI,0,3,NO,Medicina Humana
8696,100113504,2,0,NO,0,4,NO,Medicina Humana
8697,100113506,2,1,SI,0,4,NO,Medicina Humana
8698,100113510,2,1,NO,0,5,NO,Medicina Humana
8699,100113511,4,3,SI,3,5,SI,Medicina Humana
8700,100113512,0,0,NO,0,7,NO,Comunicación y Publicidad
8701,100113519,0,1,SI,1,5,NO,Comunicación y Publicidad
8702,100113520,2,2,NO,0,4,NO,Medicina Humana
8703,100113524,1,0,NO,0,6,NO,Marketing y Administración
8704,100113527,0,0,NO,0,7,NO,Psicología
8705,100113528,0,0,NO,0,7,NO,Adm. Negocios Internacionales
8706,100113540,3,1,NO,1,5,NO,Medicina Humana
8707,100113560,4,2,NO,1,5,NO,Medic Veterinaria y Zootecnia
8708,100113564,2,1,NO,0,4,NO,Medicina Humana
8709,100113568,2,3,NO,0,5,NO,Enfermería
8710,100113585,3,2,NO,0,4,NO,Medicina Humana
8711,100113587,3,3,SI,1,5,NO,Medic Veterinaria y Zootecnia
8712,100113590,1,0,NO,0,7,NO,Administracion de Empresas
8713,100113591,1,1,NO,0,3,NO,Medic Veterinaria y Zootecnia
8714,100113592,4,3,SI,2,5,NO,Medic Veterinaria y Zootecnia
8715,100113598,1,1,NO,0,6,NO,Ing. Empresarial y de Sistemas
8716,100113605,1,0,NO,0,6,NO,Comunicación y Publicidad
8717,100113614,0,0,NO,0,5,NO,Enfermería
8718,100113635,3,3,NO,0,7,NO,Derecho
8719,100113642,1,2,NO,0,6,NO,Enfermería
8720,100113645,2,0,NO,0,5,NO,Medicina Humana
8721,100113653,0,0,NO,0,7,NO,Psicología
8722,100113655,1,0,NO,0,6,NO,Medicina Humana
8723,100113656,0,1,NO,0,7,NO,Psicología
8724,100113663,2,1,NO,0,5,NO,Nutrición y Dietética
8725,100113665,0,1,NO,0,4,NO,Nutrición y Dietética
8726,100113668,0,1,NO,0,4,NO,Enfermería
8727,100113676,2,0,NO,0,4,NO,Medicina Humana
8728,100113678,1,2,NO,0,5,NO,Enfermería
8729,100113690,2,2,NO,0,5,NO,Medicina Humana
8730,100113694,0,0,NO,0,5,NO,Adm. Negocios Internacionales
8731,100113705,4,3,SI,0,5,NO,Medicina Humana
8732,100113719,2,2,NO,1,4,NO,Medic Veterinaria y Zootecnia
8733,100113721,3,3,SI,2,5,NO,Medicina Humana
8734,100113725,3,0,NO,0,5,NO,Psicología
8735,100113727,2,1,NO,0,6,NO,Ingeniería Ambiental
8736,100113733,2,1,NO,1,5,NO,Medicina Humana
8737,100113754,0,0,NO,0,6,NO,Biología Marina
8738,100113759,0,0,NO,0,5,NO,Enfermería
8739,100113766,4,1,NO,0,4,NO,Medicina Humana
8740,100113769,0,2,NO,0,6,NO,Derecho
8741,100113778,0,0,NO,0,6,NO,Administracion de Empresas
8742,100113782,1,1,NO,1,1,SI,Medicina Humana
