IdAlumno,Prediccion,Prediccion_Probabilidad,Edad,Genero,Distrito,Provincia,Departamento,FamiliarResponsable,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,ExcedeMitadCursosDesaprobados,GrupoEdad,ExcedePagosAtrasados,TipoColegio,Desercion
100004070,1,0.5407203464000375,16.0,F,CHORRILLOS,LIMA,LIMA,Apoderado,0,0,SI,NO,MenosDe18,1.0,PUBL,0
100008630,0,0.38808869850370614,16.0,F,COMAS,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PRIV,0
100009785,1,0.8799108386347259,17.0,F,CHORRILLOS,LIMA,LIMA,Apoderado,2,1,NO,SI,MenosDe18,1.0,PRIV,0
100011191,1,0.9011203529656927,17.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,3,3,SI,NO,MenosDe18,0.0,PUBL,1
100012563,0,0.30211509278308735,17.0,F,ATE,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,1
100014106,1,0.8580677857907162,16.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,1,1,NO,SI,MenosDe18,1.0,PRIV,1
100014115,0,0.39918021514165364,17.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,1,0,NO,NO,MenosDe18,0.0,PRIV,1
100014891,1,0.8817624430539243,16.0,F,COMAS,LIMA,LIMA,Apoderado,1,2,NO,SI,MenosDe18,1.0,PRIV,0
100015358,1,0.5,16.0,F,COMAS,LIMA,LIMA,Apoderado,1,0,NO,NO,MenosDe18,1.0,PRIV,0
100015416,0,0.3692682676723875,17.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,1
100016426,1,0.4022009769491472,17.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PRIV,1
100017913,1,0.5784790852733658,17.0,F,CHORRILLOS,LIMA,LIMA,Apoderado,2,1,NO,NO,MenosDe18,1.0,PRIV,0
100021732,1,0.9843305853026114,16.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,3,4,SI,SI,MenosDe18,0.0,PRIV,1
100024002,1,0.8189046103558295,16.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,1,1,NO,SI,MenosDe18,0.0,PUBL,0
100024123,1,0.5284955258327941,17.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PUBL,1
100024623,0,0.25988585627250677,23.0,M,COMAS,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100025749,1,0.8424550763251044,16.0,F,COMAS,LIMA,LIMA,Apoderado,1,0,NO,SI,MenosDe18,1.0,PRIV,1
100026766,1,0.4552690681226075,16.0,F,ATE,LIMA,LIMA,Apoderado,1,2,NO,NO,MenosDe18,0.0,PRIV,0
100027031,1,0.8127294631039212,16.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,4,2,SI,NO,MenosDe18,1.0,PRIV,0
100030823,1,0.44306211676741736,16.0,F,CHORRILLOS,LIMA,LIMA,Apoderado,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100030843,0,0.32850603527760197,25.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1,0,NO,NO,Mayor25,1.0,PRIV,0
100031294,1,0.6995831181720902,16.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,0,3,NO,NO,MenosDe18,0.0,PRIV,0
100031503,1,0.7901018631779112,16.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,1,1,NO,SI,MenosDe18,0.0,PRIV,1
100032772,1,0.5432813996503726,16.0,F,CHORRILLOS,LIMA,LIMA,Apoderado,2,2,NO,NO,MenosDe18,0.0,PRIV,0
100033304,1,0.9610082977851556,17.0,F,ATE,LIMA,LIMA,Apoderado,4,4,NO,NO,MenosDe18,1.0,PRIV,0
100033523,1,0.5730669928174422,16.0,F,ATE,LIMA,LIMA,Apoderado,1,2,NO,NO,MenosDe18,1.0,PRIV,0
100036604,0,0.29494626646757105,17.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100037324,0,0.26782876071280975,16.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100038194,0,0.3663825101617331,17.0,F,CHORRILLOS,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,1
100038291,1,0.7879460908279384,16.0,F,CHORRILLOS,LIMA,LIMA,Apoderado,1,1,NO,SI,MenosDe18,0.0,PRIV,1
100038477,1,0.9824980716436864,17.0,F,ATE,LIMA,LIMA,Apoderado,4,3,SI,SI,MenosDe18,0.0,PRIV,1
100039069,1,0.6003746282807285,16.0,F,COMAS,LIMA,LIMA,Apoderado,2,2,NO,NO,MenosDe18,1.0,PRIV,1
100040096,1,0.5063151098865761,17.0,F,ATE,LIMA,LIMA,Apoderado,2,2,NO,NO,MenosDe18,0.0,PRIV,1
100043620,0,0.34671216067114985,22.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,1.0,PRIV,0
100044949,1,0.8812736500028472,17.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,2,1,NO,SI,MenosDe18,1.0,PRIV,1
100045880,0,0.26782876071280975,16.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100046375,1,0.47953407509381496,17.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100046948,0,0.30523066478146027,16.0,F,CHORRILLOS,LIMA,LIMA,Apoderado,0,1,NO,NO,MenosDe18,0.0,PRIV,1
100048427,1,0.5770162275300353,21.0,F,SANTA ANITA,LIMA ,LIMA,Alumno,1,3,SI,SI,Entre18y25,1.0,PRIV,0
100049023,1,0.9794673194695325,16.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,5,5,SI,SI,MenosDe18,0.0,PRIV,1
100049065,1,0.8736715263200822,17.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,1,1,NO,SI,MenosDe18,1.0,PRIV,1
100049302,0,0.34163569436119784,25.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1,1,SI,NO,Mayor25,1.0,PRIV,0
100049521,1,0.7556252998565715,17.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,4,2,SI,NO,MenosDe18,0.0,PRIV,0
100052309,1,0.9197506088934181,16.0,F,COMAS,LIMA,LIMA,Apoderado,3,3,SI,NO,MenosDe18,1.0,PRIV,0
100052672,1,0.9766703705315529,17.0,F,ATE,LIMA,LIMA,Apoderado,3,3,SI,SI,MenosDe18,0.0,PRIV,1
100052849,1,0.6203343776689043,22.0,F,LURIN,LIMA ,LIMA,Alumno,2,3,NO,NO,Entre18y25,0.0,PRIV,1
100054023,1,0.49197392094532016,17.0,F,CHORRILLOS,LIMA,LIMA,Apoderado,1,1,SI,NO,MenosDe18,0.0,PRIV,0
100054706,1,0.42388122302332265,21.0,M,LURIN,LIMA ,LIMA,Alumno,2,2,SI,NO,Entre18y25,1.0,PRIV,0
100055822,1,0.5316394023499793,16.0,F,COMAS,LIMA,LIMA,Apoderado,2,2,SI,NO,MenosDe18,0.0,PRIV,0
100058226,1,0.4277221050727693,16.0,F,CHORRILLOS,LIMA,LIMA,Apoderado,2,1,NO,NO,MenosDe18,0.0,PRIV,1
100058546,1,0.48165559971080535,35.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,1,0,NO,NO,Mayor25,0.0,PRIV,1
100061434,0,0.15865528567787887,23.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100062727,0,0.04822904542699314,21.0,M,LIMA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100064955,0,0.30211509278308735,17.0,F,ATE,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100066329,1,0.5,16.0,F,COMAS,LIMA,LIMA,Apoderado,1,0,NO,NO,MenosDe18,1.0,PRIV,0
100066715,1,0.8425538429324908,17.0,F,COMAS,LIMA,LIMA,Apoderado,1,1,NO,SI,MenosDe18,1.0,PRIV,1
100066790,1,0.9934354073061663,16.0,F,COMAS,LIMA,LIMA,Apoderado,3,5,SI,SI,MenosDe18,1.0,PRIV,1
100066834,1,0.8191402450299902,17.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,2,3,NO,NO,MenosDe18,0.0,PRIV,1
100067739,1,0.9865528089933926,16.0,F,COMAS,LIMA,LIMA,Apoderado,3,3,SI,SI,MenosDe18,1.0,PUBL,1
100068185,1,0.4795128086640148,17.0,F,CHORRILLOS,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PRIV,0
100069525,0,0.1812504556487792,21.0,F,COMAS,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,1
100069595,1,0.8425538429324908,17.0,F,COMAS,LIMA,LIMA,Apoderado,1,1,NO,SI,MenosDe18,1.0,PRIV,1
100071228,0,0.37132051966173096,16.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PRIV,0
100071256,1,0.9937981739285046,17.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,3,4,SI,SI,MenosDe18,1.0,PRIV,0
100071311,1,0.44642524231881986,17.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PRIV,1
100071709,0,0.3394541829365413,16.0,F,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100071855,1,0.44940848457455096,16.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PRIV,1
100071865,1,0.44940848457455096,16.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PRIV,1
100071896,1,0.9134254870256711,17.0,F,COMAS,LIMA,LIMA,Apoderado,2,4,SI,NO,MenosDe18,0.0,PRIV,1
100071958,1,0.8996564353570553,17.0,F,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,2,2,SI,SI,MenosDe18,0.0,PRIV,0
100071960,1,0.5,16.0,M,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,1,1,NO,NO,MenosDe18,1.0,PRIV,1
100072226,0,0.37961229325740964,16.0,M,CHORRILLOS,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100072406,1,0.8903890676757243,21.0,M,CHORRILLOS,LIMA ,LIMA,Alumno,2,4,SI,NO,Entre18y25,1.0,PRIV,1
100073148,1,0.9528907295564678,24.0,F,COMAS,LIMA ,LIMA,Alumno,3,3,SI,SI,Entre18y25,0.0,PRIV,1
100073490,1,0.42148376415586736,17.0,M,ATE,LIMA,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100073659,1,0.7748647240521478,16.0,M,ATE,LIMA,LIMA,Apoderado,0,1,NO,SI,MenosDe18,1.0,PRIV,1
100074184,0,0.207091654946239,22.0,F,ATE,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,0.0,PRIV,1
100074235,0,0.31465065773405954,16.0,M,ATE,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,1
100074272,1,0.45774527965301715,16.0,M,CHORRILLOS,LIMA,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100074341,1,0.9890297989700471,17.0,M,ATE,LIMA,LIMA,Apoderado,3,4,SI,SI,MenosDe18,0.0,PRIV,1
100074544,1,0.5816739799556278,17.0,M,COMAS,LIMA,LIMA,Apoderado,1,0,NO,NO,MenosDe18,1.0,PRIV,0
100074885,0,0.09411997284710945,21.0,F,BREÑA,LIMA ,LIMA,Alumno,0,1,NO,NO,Entre18y25,0.0,PRIV,0
100074909,1,0.47949385730220173,17.0,M,COMAS,LIMA,LIMA,Apoderado,1,1,SI,NO,MenosDe18,0.0,PRIV,0
100074969,0,0.026800710332196383,19.0,F,LIMA,LIMA ,LIMA,Alumno,0,1,NO,NO,Entre18y25,0.0,PRIV,0
100075046,1,0.6250989362407018,17.0,M,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,3,2,NO,NO,MenosDe18,0.0,PRIV,1
100075500,1,0.6800805348089902,17.0,M,CHORRILLOS,LIMA,LIMA,Apoderado,1,0,NO,NO,MenosDe18,1.0,PUBL,0
100075570,1,0.6102157809425814,17.0,M,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,1,2,NO,NO,MenosDe18,0.0,PRIV,1
100075887,0,0.35537918981761235,17.0,M,COMAS,LIMA,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,1
100076263,1,0.9826869608660217,17.0,M,ATE,LIMA,LIMA,Apoderado,7,7,SI,SI,MenosDe18,1.0,PRIV,1
100077716,1,0.9137609488794847,17.0,M,CHORRILLOS,LIMA,LIMA,Apoderado,2,2,NO,SI,MenosDe18,0.0,PUBL,0
100079320,0,0.10651743504320105,19.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100081258,1,0.5,19.0,M,CHORRILLOS,LIMA ,LIMA,Madre,3,2,SI,NO,Entre18y25,0.0,PRIV,1
100082545,0,0.3097357623664728,22.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2,1,SI,NO,Entre18y25,0.0,PUBL,0
100082856,1,0.8425320819428015,22.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,5,4,SI,NO,Entre18y25,0.0,PRIV,1
100083239,0,0.3952739349950474,25.0,F,ATE,LIMA ,LIMA,Alumno,2,2,SI,NO,Mayor25,1.0,PRIV,1
100083430,1,0.9752658984108922,29.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,2,3,SI,SI,Mayor25,1.0,PRIV,1
100083946,1,0.8193139954541548,31.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,3,3,NO,NO,Mayor25,0.0,PRIV,1
100084156,0,0.1818422228199282,23.0,F,SAN LUIS,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,1.0,PRIV,0
100086971,1,0.8694881027987568,21.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,2,4,SI,NO,Entre18y25,1.0,PRIV,1
100087536,1,0.7212221263742791,19.0,M,ATE,LIMA ,LIMA,Padre,3,3,SI,NO,Entre18y25,0.0,PRIV,0
100087582,1,0.935856693961547,19.0,F,LURIN,LIMA ,LIMA,Madre,3,3,SI,SI,Entre18y25,0.0,PRIV,1
100087692,0,0.1806974652331362,19.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100087974,0,0.13104729231618104,20.0,F,LURIN,LIMA ,LIMA,Madre,0,1,NO,NO,Entre18y25,0.0,PRIV,0
100088957,1,0.9695854340401552,19.0,F,ATE,LIMA ,LIMA,Madre,3,4,SI,SI,Entre18y25,0.0,PUBL,1
100089197,0,0.15689533605097644,20.0,F,ATE,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100089261,0,0.022124623292556007,19.0,F,SANTA ANITA,LIMA ,LIMA,Madre,2,1,NO,NO,Entre18y25,0.0,PRIV,0
100089870,1,0.8247775824615059,19.0,F,PICHARI,LA CONVENCIÓN,CUSCO,Padre,0,0,NO,NO,Entre18y25,0.0,PUBL,1
100090856,0,0.30494653160339513,20.0,F,COMAS,LIMA ,LIMA,Madre,2,1,NO,NO,Entre18y25,1.0,PRIV,0
100091327,0,0.17505780914473795,20.0,F,ATE,LIMA ,LIMA,Madre,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100092237,0,0.0887654739360301,25.0,F,EL AGUSTINO,LIMA ,LIMA,Alumno,2,1,NO,NO,Mayor25,0.0,PRIV,0
100093123,0,0.1918488271919613,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100093607,0,0.368931291288195,21.0,F,PUCUSANA,LIMA ,LIMA,Alumno,3,2,SI,NO,Entre18y25,1.0,PRIV,1
100094420,1,0.47818035005522475,21.0,M,CHACLACAYO,LIMA ,LIMA,Alumno,4,3,SI,NO,Entre18y25,1.0,PRIV,1
100094644,1,0.8045668812252663,26.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1,4,SI,NO,Mayor25,0.0,PRIV,1
100096364,0,0.2090805928317651,25.0,F,PUNTA NEGRA,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PRIV,1
100097038,0,0.17189915138092468,19.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100099154,0,0.29325664251503286,19.0,F,ATE,LIMA ,LIMA,Madre,0,2,NO,NO,Entre18y25,1.0,PUBL,0
100100533,0,0.366534650324247,20.0,M,CHORRILLOS,LIMA ,LIMA,Padre,1,2,NO,NO,Entre18y25,0.0,PUBL,1
100100534,1,0.9546685017352435,22.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PUBL,1
100100748,0,0.18616029308484003,18.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PUBL,0
100102185,0,0.1439489411345907,19.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100102191,0,0.24103432267625888,28.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,0,1,NO,NO,Mayor25,1.0,PRIV,0
100102592,0,0.304638846850687,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Apoderado,1,1,SI,NO,MenosDe18,0.0,PUBL,0
100102962,0,0.13225236812575028,23.0,M,PACHACAMAC,LIMA ,LIMA,Alumno,0,2,NO,NO,Entre18y25,0.0,PUBL,0
100103028,1,0.9122550809311645,18.0,F,COMAS,LIMA ,LIMA,Apoderado,3,4,SI,NO,MenosDe18,1.0,PUBL,1
100103043,0,0.2539774631079384,20.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,1,2,NO,NO,Entre18y25,0.0,PUBL,0
100103276,1,0.6176941309319967,19.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,5,3,SI,NO,Entre18y25,0.0,PUBL,0
100103510,0,0.22864231931185994,20.0,M,SAN BORJA,LIMA ,LIMA,Apoderado,2,0,SI,NO,Entre18y25,0.0,PUBL,0
100105868,0,0.1806974652331362,19.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100108050,1,0.9345568695876956,19.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,2,3,SI,SI,Entre18y25,0.0,PUBL,0
100108084,0,0.34172706953184934,23.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PUBL,1
100109689,0,0.06622911037205328,18.0,F,CERRO AZUL,CAÑETE ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100109751,0,0.2054300503434945,18.0,M,LOS OLIVOS,LIMA ,LIMA,Padre,1,1,SI,NO,MenosDe18,0.0,PUBL,0
100110264,1,0.580581728191959,26.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,4,2,SI,NO,Mayor25,0.0,PUBL,0
100111098,0,0.11471572102969539,19.0,M,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,0,1,NO,NO,Entre18y25,0.0,PRIV,0
100111504,0,0.19002011212477432,19.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100111560,0,0.20298825893158598,20.0,M,INDEPENDENCIA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,1
100111720,0,0.12128257885908623,18.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,1
100112611,0,0.15689533605097644,20.0,F,ATE,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100112675,0,0.24743390135752957,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Padre,1,0,NO,NO,MenosDe18,1.0,PRIV,1
100113497,1,0.9559210300070328,26.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,6,6,SI,SI,Mayor25,0.0,PUBL,1
100115260,1,0.7544592750090676,22.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,4,3,SI,NO,Entre18y25,1.0,PUBL,1
100115453,1,0.7852452130076997,19.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,3,3,SI,NO,Entre18y25,0.0,PUBL,0
100116638,0,0.003859720464769603,19.0,F,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100116798,0,0.09922980217700349,19.0,F,CATACHE,SANTA CRUZ,CAJAMARCA,Apoderado,2,1,NO,NO,Entre18y25,0.0,PUBL,0
100117130,0,0.2049850065326797,18.0,F,LURIGANCHO,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100117698,0,0.2812719360642261,27.0,F,COMAS,LIMA ,LIMA,Alumno,2,0,NO,NO,Mayor25,0.0,PUBL,1
100118226,1,0.6842186940450733,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,1,3,SI,NO,MenosDe18,0.0,PUBL,0
100118654,0,0.25982551524841335,29.0,M,ATE,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PUBL,0
100119803,1,0.4872856020350604,19.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2,2,SI,NO,Entre18y25,1.0,PRIV,0
100120244,0,0.08177878589664929,19.0,F,BARRANCO,LIMA ,LIMA,Madre,3,1,SI,NO,Entre18y25,1.0,PRIV,0
100120592,0,0.24303850066031996,18.0,F,LURIGANCHO,LIMA ,LIMA,Madre,2,2,NO,NO,MenosDe18,0.0,PRIV,0
100121142,0,0.07686290853358775,18.0,F,PUEBLO LIBRE,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100121502,0,0.20251176425663525,18.0,M,LURIN,LIMA ,LIMA,Madre,2,0,NO,NO,MenosDe18,0.0,PRIV,0
100121840,0,0.24829209182828535,18.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,1,0,NO,NO,MenosDe18,1.0,PRIV,1
100122384,1,0.4277235236275253,19.0,F,COLQUIOC,BOLOGNESI,ÁNCASH,Alumno,3,3,NO,NO,Entre18y25,1.0,PRIV,1
100122480,1,0.9728886689925267,25.0,F,CHORRILLOS,LIMA ,LIMA,Padre,6,6,SI,SI,Mayor25,1.0,PRIV,1
100123228,0,0.061345866990499986,18.0,F,JESÚS MARÍA,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100123370,0,0.3883116679243735,18.0,M,CHACLACAYO,LIMA ,LIMA,Padre,2,4,SI,NO,MenosDe18,1.0,PRIV,0
100123545,1,0.8426046505908087,25.0,M,EL AGUSTINO,LIMA ,LIMA,Alumno,7,7,SI,SI,Mayor25,0.0,PRIV,1
100123546,0,0.3031345896347165,18.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2,2,NO,NO,MenosDe18,1.0,PRIV,0
100123880,0,0.05200373986048288,24.0,F,CHIMBOTE,SANTA,ÁNCASH,Alumno,0,0,NO,NO,Entre18y25,1.0,PRIV,0
100124052,0,0.1914524850506188,17.0,M,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2,1,NO,NO,MenosDe18,0.0,PRIV,1
100124265,1,0.8940120277014795,17.0,M,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,0,2,NO,SI,MenosDe18,1.0,PRIV,1
100124497,1,0.5538107312187734,22.0,M,CHORRILLOS,LIMA ,LIMA,Madre,4,1,SI,NO,Entre18y25,0.0,PRIV,0
100124752,0,0.16373898953361118,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,1.0,PRIV,0
100125541,1,0.9113758931607385,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,0,6,SI,NO,MenosDe18,1.0,PUBL,1
100125674,0,0.21302179089152334,18.0,F,LURIN,LIMA ,LIMA,Padre,2,2,SI,NO,MenosDe18,0.0,PRIV,0
100125792,1,0.9626836390810639,25.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,6,6,SI,SI,Mayor25,1.0,PRIV,1
100125985,1,0.9449581225727305,18.0,M,LURIGANCHO,LIMA ,LIMA,Madre,6,6,SI,SI,MenosDe18,0.0,PRIV,1
100126082,0,0.08702710248142576,17.0,M,TAMBOPATA,TAMBOPATA ,MADRE DE DIOS,Padre,1,0,NO,NO,MenosDe18,1.0,PRIV,0
100126112,1,0.8432108670756149,19.0,M,ATE,LIMA ,LIMA,Alumno,4,4,SI,NO,Entre18y25,0.0,PRIV,1
100126115,0,0.29622753883042213,18.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Madre,3,1,NO,NO,MenosDe18,0.0,PRIV,0
100126174,0,0.0018404188684898347,17.0,F,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Padre,0,1,NO,NO,MenosDe18,0.0,PUBL,0
100126504,1,0.9067959305265458,48.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,3,2,NO,NO,Mayor25,0.0,PRIV,0
100126984,0,0.1889786276687042,18.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,1,1,NO,NO,MenosDe18,1.0,PRIV,0
100127315,0,0.20957685397727518,18.0,M,SAN BORJA,LIMA ,LIMA,Madre,3,2,SI,NO,MenosDe18,0.0,PRIV,0
100127323,0,0.21248202970220564,18.0,M,LURIN,LIMA ,LIMA,Padre,2,2,NO,NO,MenosDe18,0.0,PRIV,0
100127365,0,0.3926336115740219,24.0,M,COMAS,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,1.0,PRIV,0
100127444,0,0.027017207651884482,18.0,F,LA MOLINA,LIMA ,LIMA,Madre,2,1,NO,NO,MenosDe18,0.0,PRIV,0
100127536,1,0.7724290894922243,18.0,F,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,3,3,SI,NO,MenosDe18,0.0,PRIV,1
100127948,1,0.8469416198888147,17.0,F,LIMA,LIMA ,LIMA,Madre,6,6,SI,SI,MenosDe18,1.0,PRIV,1
100128342,0,0.19236796323213298,18.0,F,AYACUCHO,HUAMANGA,AYACUCHO,Madre,3,1,NO,NO,MenosDe18,0.0,PRIV,0
100128352,0,0.30830425268839134,18.0,F,BREÑA,LIMA ,LIMA,Madre,3,1,SI,NO,MenosDe18,1.0,PRIV,1
100128393,1,0.9042336416130689,17.0,M,HUANTA,HUANTA,AYACUCHO,Madre,4,4,SI,NO,MenosDe18,0.0,PUBL,0
